PC1	PC2	PC3
-1.27288029167957	0.525736470003008	-0.677672121132095
0.933586315785474	-4.45389346409027	9.94529867219577
-5.16817865453943	0.131434539983061	0.0134816285908996
-2.74093833955924	-12.1416717480961	10.2316084846741
-2.85109995629389	0.135442272697233	-4.8817761366656
-6.24119194479796	-10.8778311977481	0.13810286953975
7.26728695378429	0.000539339189742393	-3.88788826780125
-1.02497914877174	-5.40180360502781	4.72937080230563
8.72608572661105	1.70324744126822	-6.91871964051799
-2.1909937799118	-6.2675889722681	-1.04996216085475
9.90905378139348	3.0038949598694	-6.58799007570906
8.29208050266613	-1.43428977129293	14.4167261378238
0.823283400176896	-1.8806212686379	5.59830173953704
1.60795973422195	-4.89801482781393	-0.932756845756868
10.1364091429966	-1.05090006239773	-1.52901872505985
9.54021723491276	3.862181807309	1.92914988444399
-8.45957341100064	-2.73015268636395	-0.0160680577245367
4.36794966915538	-0.999368397815517	-5.37554478399286
-4.61096844458087	-1.1853500134755	3.82963589441416
-1.8430114982448	0.690001943817165	4.10198091462908
-10.8403154817845	5.21372117212475	-0.447296739058867
-3.24259468423463	-2.67863148822915	8.18460470063414
-3.34283332934572	7.56949721636828	13.3849176705978
4.76086778517422	7.15881498394609	-6.69927020361618
10.7182258917472	5.11195434336487	6.78713564659834
-3.88423279173533	-0.00382638277990231	-7.76175065121787
-0.0175917666699617	-4.59807388007166	-2.01571891169026
-0.902195059527867	1.5982170293017	5.20333393643201
3.83162501126458	-5.14047718090913	-1.90161103705452
-4.91772202912963	-5.56170408592275	8.93871563319382
3.83156686968381	2.4893848832925	8.65690063668121
7.47096206267356	7.19865953590663	5.83306846508521
1.9362341752603	9.13990300034259	-2.24011595342594
-4.29675294072791	-1.59116194572973	-3.06873844546291
-0.654478184572514	-7.98377636292015	-3.04060752157115
5.18508318848885	-3.20392706652239	0.701035813156023
-8.59984578096697	-11.26413370723	-7.11103124267731
-0.491838557520451	4.522467599983	-2.51069723710704
-0.716045465971505	6.59927624341867	6.09497462294565
1.81131270741435	2.5707065091327	-2.38723598215947
-12.1267786738079	-5.39925644175326	10.7611839829736
1.63311237705306	-11.6315610139993	11.9506250525529
6.01328870364033	-8.68954882734173	4.83991598795484
-4.9901047895514	-8.47015882386334	-2.89099482528939
-11.2485943425404	-3.52819824408428	5.8736105713695
4.64790016242356	9.59131298562754	2.64625887498308
-3.26845300899689	-0.328595240912609	-2.19789396073221
9.91457852110258	4.0301473513464	-3.03436991290383
-3.37456629295561	-5.82653405068871	4.92920990578652
-12.1727253520864	7.86621526957047	-4.64295182828288
13.092816907727	-0.210342133772263	-13.5743437664253
2.35451441002084	-4.19691957962641	1.12136294307435
-4.15003455044434	5.69282860499386	-9.89925207418792
-11.6981728375117	-4.44754114234883	8.02121882897761
-3.37890520800228	-0.130446129407646	-3.36840977809802
1.92694806093528	1.06146012352297	1.91424416880772
-1.24617665305188	-4.32830621658164	-4.74279668774699
-2.65502285248641	-1.42416233476249	-14.0259591795833
2.32047567281667	9.18945789260853	-6.13550997008169
9.6074994652653	7.18352875034539	1.19915100123424
-0.537990160282809	9.35227151958514	-4.41717056758201
-7.98347183627271	-3.06306835775551	-5.94505653754752
11.8379862861662	-3.47753658413199	-0.751103332668525
0.00159459943130705	-0.404764395274579	-2.68162680802965
5.17793709912356	-3.64375857583055	0.18325465208599
6.05863502095434	3.20645828831299	1.21377046423529
-1.81249967160193	-0.426712300002479	-1.44122992657198
-4.89775430994036	9.83125765786093	-6.99713538783308
11.1337946890925	-5.92796176467605	2.83941269395266
4.23714350584311	1.57816518295725	2.11761342936541
-2.54771686146486	4.12589920177012	9.2934080973599
8.83519604236858	-0.183046276537698	13.5089499222314
5.04259120519004	-6.12955464699734	-6.13568335279235
6.84581826680841	3.01089720077427	6.56002087950409
-9.74876410609113	-3.40270076800906	-1.48346282565507
-9.5130045796667	7.62296532726692	1.00179382593053
-4.18036327751336	4.3105211208338	4.22058164203127
-8.86846489224163	-8.41531468440749	-5.37727338291795
-19.2949677411606	6.53920529733173	-3.85635747163333
4.79366826291305	2.39917741549394	-2.18691149178241
5.02026390690382	-6.60247068849207	-4.9146072459058
1.0538232446174	-0.403655747572014	1.82477992732482
-3.70906996678124	0.0117631244153458	-5.25270632879027
4.17416255943438	-3.30462782938898	0.716291870007171
-1.31037174642947	2.91444518924402	-6.10550647518114
12.7206760307307	6.50810506810545	14.293070175588
2.89635116379881	2.31681175743822	-4.6835957322832
9.53886750792701	-1.01354289747778	-1.30849298683372
-8.15103831752784	3.47572653944902	12.1342402937888
-6.54240054714682	-10.8760404482898	3.67570876821661
5.33323942996753	-0.00951094231181371	-5.34324924689557
-20.7617036103523	5.56106823232056	-7.0851512124285
7.73985927702758	-0.198293880352589	-4.26183546484752
-8.69011600123906	3.19694456519153	-7.76782515543673
3.5190184910075	8.34110726409779	5.24158588787771
-11.0711782998883	0.198310293441973	-7.14289169946216
-8.4049532492761	-1.89131513192648	-5.09936310035791
0.649667717585513	-7.1113086911766	1.95187341754415
3.02189055708277	-16.1053650220971	0.720503077514639
3.7894060652494	2.66413904956858	8.34100915886738
7.92410987683449	-0.752468778516007	-5.75055512318026
1.06887498508775	3.56452508856357	5.72614803527067
-1.23314995446232	3.79630572879891	-0.859612710790088
-13.832714650656	5.60216340502124	1.50306333153546
12.7190723249287	4.87472999437344	-4.48678662062461
-1.86313164591876	-12.6945403153444	2.22590095987255
1.41804775725441	9.16090555913542	1.16239442442618
1.45404345950868	3.47700646828204	-3.564292180598
-3.42408254990227	4.34858521405484	7.37397362190519
10.878408811791	-6.26934002632926	1.51931736789183
-2.35900511205386	6.46739850937841	5.03934280373543
8.40167168567742	-0.72395922680626	0.554191283895972
4.88858601089085	-5.76486725700672	-12.1973163518808
-9.376822480814	-4.83830317913445	8.15388356317112
5.81624389598307	1.09540295064886	0.863462645896475
-5.82849939439019	-9.34878540841414	-10.3808286171394
0.974396383914645	16.7317216503738	-3.93946440226074
0.265891807804465	4.71284717839842	2.48947676379391
-4.38875409852492	-9.03711283280953	6.00606602901746
-5.96041144001423	8.6706934377591	8.21102355804819
-6.79942317798836	-3.00862669972176	14.4301927921437
7.50354895994464	5.74195643114228	2.41689080995378
9.62796845136002	-0.935895796255809	-1.91216461359666
6.7669150577693	-10.4843705394046	-5.9635160565907
-4.58731718492864	-2.49978238644245	-5.94117238108607
-3.93447013665365	5.91233791656316	13.6741272112814
-13.634832231005	3.89765673751425	-8.20469110720833
-1.26520084669072	-6.73557575636126	-6.25135419009549
0.71466411667235	-2.67245201756635	9.18100762568037
2.29600871552194	0.0146134217346153	-4.46414167598668
-5.90873610998329	4.30168906618511	-2.38042303583626
3.93141679750532	-11.2804524766052	-8.17471021632142
-4.36078192199866	2.86647825051439	5.93311312205778
3.65679569711914	8.93656367737955	1.07825762207307
4.02091384094476	0.870268551826494	-0.536588036299187
2.86596790570329	-1.52120236219003	-0.951141876649678
-16.0266259748435	0.717944607661621	10.232423971316
-3.35111416942925	2.65446281406011	3.57356858145942
1.61429433848189	5.56378620770652	-2.16184140216483
-0.648660184002811	0.888716480345691	-5.73533239261388
7.65599135421593	-7.15284370680939	6.60946464922226
5.83009011271765	2.96826308651887	2.68253282423744
8.98465690853093	0.882093368592667	-1.35750849874738
0.058276009257189	-5.88850021143752	-9.52533167390026
-4.52188903912564	2.57802973628876	6.76234679976006
-8.41850898296606	-2.99581200033685	-2.41151682030071
-1.90020491033408	-5.28581350641456	0.441508339882041
2.02873175451821	1.43424852507705	1.79963630570698
-11.1658711354256	-10.1300523934732	-8.36965774370604
-3.47188517562588	-3.89433797479497	-9.2524389389327
-3.41783453943776	-12.7057002260755	14.7232763163463
5.02392324245744	-4.41540877501332	1.38240798401147
9.80093040227152	0.454023529330645	-4.7728753360948
8.4278413268355	-3.76647670193075	10.7250186248401
7.28731548145807	-5.02597342278827	-4.91354457624668
-3.64518421339096	-0.245939241649908	1.68083420185438
-2.37805685506557	-6.44643410523009	-3.93260540329667
7.63375919747492	-4.93769559641851	-0.107075520495832
-3.38073766250927	9.66561277654244	-5.1675784735487
2.41262451095308	1.12002722260274	-4.19590592064977
5.80578015610761	-1.39642612014564	-1.84133348093906
11.2035453973891	6.69804252749628	8.01120290099792
3.44450837293956	8.542214845644	-5.00260620498464
0.579820475143235	-16.2043246376747	8.18771157401473
2.60619601154009	-11.0472721246492	0.008387426587299
5.89717697995466	6.89046553098706	1.46904516154484
3.049360036374	3.48312780043974	9.65350689814774
-10.5733382996551	-8.73498601456124	4.14595684774336
-1.24905884478139	7.18079091418707	9.48595056855432
-1.81150068765769	14.0296922757154	0.594210185983204
10.3333447988652	6.91943322049556	4.11682500466978
-0.0759338304420261	-0.952066478663664	-10.3821316612323
-0.0933400623895251	3.85998419657482	5.93786845013478
6.08519271273763	6.78009972775439	-11.4341703998731
-0.227097487602337	-2.89511347605088	-6.9242314118608
-4.77587697611595	-2.77209063395152	3.58517528278653
-1.3666579943333	-3.451761104831	-5.09020266456874
7.82537269659687	5.86127041534615	-7.72146139548395
6.02041101936228	-0.0655310243764319	-6.75046303000183
8.11528724171207	7.34937434872489	-9.37953187742359
7.54019424566768	-5.21718286967066	7.56077174532415
5.7635660352152	9.92662614964787	9.54859879323915
6.20658754990676	0.584009336236231	4.39379733841564
0.730664162953035	2.69104703805428	2.87872366025686
3.53490958978255	-4.01284184213711	2.47727138652894
4.40819876803795	3.58331043688957	-0.0109957470707511
-6.31253672532141	-4.34419269672624	-2.14531782817539
-7.27870111055778	3.82447525186492	-7.05860281213624
-2.57924353821152	-4.2202428562271	-9.59475981507395
-2.34723297406798	-1.1509140658831	-3.91715965261014
-1.47220522109109	5.82963151959432	1.78140981064982
-4.32588796014421	10.0976312306785	-0.598725012116536
0.427821580484915	-8.28626246290395	-3.77997422927684
-3.32845276725717	6.4455811909028	-2.78638224786788
-8.35981402776099	-0.0114449770091033	-2.2381310030544
2.44505100924176	0.881622169973567	-3.10029369899433
-8.90868853413906	6.15420958776191	-8.01461605868473
-0.579557643116097	-3.60568562468104	6.31880293653524
-13.5113055601181	8.69972414976461	1.7170951099054
-2.04317268486601	12.507210961214	-1.8177492050406
0.554625449933513	-11.3568030815495	4.44530027759921
6.09707886038146	3.51341835973913	1.24044199564266
-6.46816069195609	0.261571250624387	-2.53579648737705
2.75503669305636	-8.2731144333882	4.99881880646151
-2.47231347707403	-3.06472957152641	-6.98569284657217
4.28382472668487	-0.465051232791487	-3.16802149506921
2.99959555007972	-2.18974445190441	-0.127862888319952
3.7780419534812	-1.74118802904347	3.66242359644851
3.44208020004999	-4.9487448986025	11.1811475552607
7.13523684373262	-4.13591120661449	-4.1555231683634
5.90893034009796	7.88331158975847	1.77966454340949
-12.5890624829662	6.0615303574187	-9.97293950220698
-6.06286956485936	3.43216233308453	4.45089014766361
